X,Y,Z,I,J,K
0.148901104927063,0.5058877468109131,-1.0542283058166504,1,3,4
-0.09444941580295563,0.5066935420036316,-1.0370163917541504,1,4,2
-0.369465708732605,0.5066934823989868,-1.0370163917541504
-0.09354262053966522,0.09073515981435776,-1.041102409362793
-0.369465708732605,0.09072691947221756,-1.0411028861999512
-0.09337827563285828,0.011884303763508797,-1.0454515218734741
-0.12771886587142944,0.3708241879940033,-1.0542283058166504
0.148901104927063,0.3724377751350403,-1.0542283058166504
0.148901104927063,0.43920060992240906,-1.0542283058166504
0.148901104927063,0.5058877468109131,-1.0542283058166504
0.148901104927063,0.3724377751350403,-1.0542283058166504
0.148901104927063,0.43920060992240906,-1.0542283058166504
-0.12659196555614471,0.504157304763794,-1.0540986061096191
-0.09337827563285828,0.011884303763508797,-1.0454515218734741
